c2,c0,729,129,229,ff9a,type
45323747,1142082626,584753565,445454885,111095481,1758772,ransom
32789359,922247444,540217681,386069092,96209825,1743444,ransom
31836468,801176284,433167255,329170273,83351357,1413240,ransom
29955553,578698306,288291309,258001315,67690712,842677,ransom
37649228,832136015,434084570,379946803,87010919,1222123,ransom
28614996,533304660,305759459,231180089,60798595,2003894,ransom
19693933,410586779,238364521,180410431,47118772,375930,ransom
15221913,287449271,154919661,117179743,30379697,1150014,ransom
34675321,600760408,330115925,242391214,65301591,371194,ransom
23436432,560621758,303014465,228895670,60145374,791125,ransom
24931502,646030876,378924911,280545644,69578995,874723,ransom
40400362,947041392,551310746,410881323,99952787,1716861,ransom
38870818,1158124062,679595813,562519971,128682064,1697541,ransom
46583312,1164649045,673874008,510738285,131030828,2013131,ransom
41402679,1160576258,723236515,550216701,138110373,2083667,ransom
42514344,1135554544,663405062,503454632,138891209,1648059,ransom
38402293,1082003253,633904998,482643631,120764866,1834550,ransom
41517201,1097240604,640109202,487729848,121711847,1657493,ransom
41131531,1174679139,686967297,524481511,121052982,1584584,ransom
44059196,1059426027,566835747,433409199,111498220,1896946,ransom
33053967,984331273,577285238,440757850,109621153,1524774,ransom
34212197,900840269,524182591,400842445,97983053,1691975,ransom
31696106,654534372,381819882,290585994,73058086,1726749,ransom
37684489,554589019,312279322,234502569,60177648,719807,ransom
24088101,521315580,308178278,218089309,52157958,810402,ransom
19351027,429932343,309532435,200680356,48663709,678868,ransom
29715433,525278850,297330490,224582709,59284156,982878,ransom
26758797,401646886,229867399,172925275,46735440,997032,ransom
33038626,882853099,517471553,385856485,95698277,1379296,ransom
45448317,1100436228,641401983,478940165,121144236,1557591,ransom
40927300,1131566919,661374887,504531282,124934321,1635250,ransom
48529919,1124642708,646575838,490541294,125478961,1751451,ransom
39734354,1165762570,685739513,521290357,131404630,1833792,ransom
43428326,1131432399,660414342,525619799,131433412,1685579,ransom
39830896,1110695101,651071357,496540513,132132064,1784707,ransom
39017022,1161718159,682215508,519723718,129448229,1796416,ransom
35724955,1015465267,593034151,422163454,111006036,1756883,ransom
40405447,1077300778,630888233,479785824,120788301,1850729,ransom
38212830,1159255203,631657550,518861640,119289280,1996437,ransom
35533320,1018420019,600255592,493782516,121487051,1959729,ransom
41319051,1194614212,698008467,500988377,125154456,1461185,ransom
45042015,1201291786,696919152,499367094,125961858,1526528,ransom
29960354,967604768,520921989,432336141,109541131,1867059,ransom
35797098,1198319126,657212148,499968129,134715426,1645501,ransom
32064120,967234325,569031803,431896324,103432010,1727622,ransom
33453865,987497562,542925388,415703320,108858192,1429828,ransom
36637357,1042292011,607438467,465540985,112196476,1567633,ransom
37998770,1059617245,618831939,493614338,117035544,1638304,ransom
34469544,995959227,582704682,414740525,102378710,1941269,ransom
43242333,1189601479,692765265,497603391,124635132,1806658,ransom
35765351,1013254055,596345308,488000192,129779819,1745179,ransom
41321248,1099718021,644764907,489797683,123805328,1961859,ransom
42738540,1191769882,743351606,526906963,133080861,1677758,ransom
37560814,1167474419,687360229,523028320,122793818,1872907,ransom
38133331,1044663139,612261761,499663331,116242057,1842569,ransom
40778379,1235596082,725306784,552891087,137184674,1417347,ransom
35512056,1058509988,620341879,473432424,116747042,2015828,ransom
38096027,1071142775,625381818,476363314,118880163,2174687,ransom
38736758,1138097955,666354175,507509518,126631380,1569949,ransom
34704702,1064597588,663965419,476675587,120706087,1767675,ransom
41605842,1201311646,703448429,536314586,126431612,1566516,ransom
43483095,1225869798,681884313,522863636,125643097,1507210,ransom
38771759,1159707734,681294760,517916820,130458099,1950821,ransom
38433440,1190185906,700151183,532972085,133192161,1857599,ransom
44000489,1336950202,785547739,597999848,157945282,2849276,ransom
30771263,897769035,527557719,400771086,101402602,914560,ransom
40188577,1021590026,588676353,449564621,110849650,1739830,ransom
38630176,1055153045,612748509,467255658,115824021,1748344,ransom
37107663,1079176828,632515386,481756750,120159697,1611054,ransom
39386405,1158956328,678493306,517633837,127912301,1724956,ransom
34063146,1043696061,613677561,467418621,116431333,1630306,ransom
40206764,1209778447,708629895,539596554,134700683,1497931,ransom
34049395,1026658812,602113085,459570208,113203731,1700232,ransom
34680002,1026438093,601819341,459106146,113457575,1830496,ransom
33926779,1053329192,621152914,471957281,119136796,1858884,ransom
35730761,945840391,580528902,441046914,111717001,1827097,ransom
39092414,1126977391,657867372,502724081,123150365,1528109,ransom
39736191,1177025483,689794949,525675002,130663852,1721841,ransom
40186050,1162230163,678931512,519110271,135089220,1599506,ransom
35735004,1033590364,570113644,472950172,108846406,1708356,ransom
39622886,1286942311,677102762,517484670,126607835,1628493,ransom
43758898,1196739967,701068521,534476297,132593762,1581211,ransom
35930699,1065330518,623465605,436918608,98659816,1910530,ransom
38679550,1186862025,643235228,521505770,122730186,1708886,ransom
43791671,1117953277,644779818,491041265,122852407,1684988,ransom
38420506,1185680891,637441134,485310691,121301041,1767133,ransom
41760579,1117856485,652668405,498839998,122084855,1633340,ransom
38192112,1140256922,669573687,509365034,127805755,1528424,ransom
40008549,1196854313,701092198,535407035,131532490,1749702,ransom
34655071,986338047,576522519,440523793,107927004,1945370,ransom
41932598,1243546582,732198056,556286164,140691200,1609787,ransom
39157888,1228031134,723241882,594806452,138110501,1836060,ransom
44497994,1309795870,768240005,585177270,145818820,2908448,ransom
29322963,827012656,482095754,369039665,89575118,892598,ransom
41918841,1159816034,673018133,514868524,125585864,1504233,ransom
32719133,940024902,551571471,418978384,106050770,1718694,ransom
39267976,1123423216,657895405,500446476,125725155,1642941,ransom
35854772,955045148,550511840,419327746,104684518,1574720,ransom
30981867,893852889,524099655,398569187,100243917,1740208,ransom
38777760,1094440772,639914939,487274700,121775148,1738695,ransom
36239655,1088643535,639273120,486847670,121430408,1605849,ransom
31620329,851578246,496006332,378763845,93281152,1963381,ransom
47212459,1123266029,646000466,490326224,125158758,1555157,ransom
37977988,1072333115,626176994,477832350,125863027,1937695,ransom
35143853,1050538400,586934843,445964781,112626892,1737634,ransom
41486985,1225844364,690646270,524464808,132961986,1694945,ransom
42779606,1148138898,668701421,510529825,125952683,1655439,ransom
33752828,1063176508,550155025,419043543,111913754,1575149,ransom
41615163,1210487301,671297868,511168127,127639704,1687293,ransom
40057977,1091786716,640261461,486587153,123121214,1935391,ransom
38945560,1062790382,624335871,454377639,114310826,1951753,ransom
44050193,1126596812,722786784,495234062,126272170,1859641,ransom
41059578,1071799088,619200925,473087793,116216048,1832839,ransom
38388457,1068293443,654039043,478473030,118582703,1616763,ransom
