c2,c0,729,129,229,ff9a,type
26752693,194572791,91958779,60510663,30573804,613367,ransom
25055655,147025906,69261062,44984517,23560539,462740,ransom
9263768,93009967,45148744,29943581,15041612,415422,ransom
5729184,143612422,65225509,43108361,22036188,704899,ransom
1390599,27789884,9598297,5310655,3589975,607401,ransom
1473780,29750806,15373375,10521849,5421964,324253,ransom
1288985,31422364,16473487,9663088,5250278,321308,ransom
1021125,29624118,16465180,9985059,5483829,392747,ransom
4539837,30178396,15716111,9947801,5585286,479968,ransom
16329226,133058437,65871523,44904224,23454059,1399570,ransom
4923192,79691065,44650656,26555493,16087486,1070429,ransom
5344062,109690312,49068283,33663544,19055550,1728717,ransom
8442800,215127001,113239805,73502487,40261861,2351837,ransom
9771932,215782345,120435973,69744363,39201957,1376907,ransom
16299126,423924760,237178169,145076385,72506738,1366993,ransom
7050353,193322913,96406187,100173739,38440119,441077,ransom
6231503,74053584,36097589,42444384,11658725,733692,ransom
385947,10162856,4987673,1808037,1221664,227635,ransom
4002849,31880797,15816409,8138035,4633097,610502,ransom
10243409,86388305,43042029,26437337,13337741,589495,ransom
23446594,138536989,61055129,42294915,21557217,496604,ransom
12118958,73006217,34080709,22602558,10376767,289689,ransom
7559770,95006468,43237993,28833838,14748804,474063,ransom
2018775,71451105,34911196,23100656,11771496,339057,ransom
1435545,31911170,16090490,10409710,6059401,293783,ransom
2252232,68556338,34318909,22752862,11521986,345338,ransom
11363612,307591016,154609867,102244348,52191194,711914,ransom
12044301,294714739,153107459,99106356,55176611,1997411,ransom
9771306,209357755,111704550,64279436,36273682,1472373,ransom
18116683,202782555,87997632,56109370,31463666,2352322,ransom
28318089,231227259,98691141,61344511,35015046,2110752,ransom
7840516,99057640,54879524,29066041,20286601,1781034,ransom
2517772,57757913,37695676,17799120,12057362,1438995,ransom
571735,10265359,6081121,4208799,2449520,336695,ransom
2753659,21715448,14344622,9267094,4976509,255483,ransom
617461,6710692,3946052,3429800,1956780,320422,ransom
773609,11685551,5890716,4586627,2383925,324430,ransom
1207491,10387854,5367515,3294368,2053273,182926,ransom
551246,11768156,5920712,3524187,2393693,388179,ransom
5698965,30133798,13661190,9437984,4092123,281102,ransom
802930,17810772,9574509,6074373,3092879,226688,ransom
560594,14956665,7822423,5626123,2770757,314417,ransom
762642,17899332,9487457,6042846,3433643,297154,ransom
1191466,35534211,16766313,11139115,5602984,235506,ransom
441662,10384564,4914467,2923756,1989112,162251,ransom
182618,3374816,1991168,1185297,1200934,195938,ransom
1332524,25002432,10777693,6413195,4354141,766954,ransom
5307819,91846634,50814704,30637174,16590953,1103576,ransom
5480777,106152159,69045018,41857039,22798459,2552295,ransom
11024278,112906000,63277394,50225970,23897205,2117878,ransom
3078152,74648397,43999510,26158496,17816752,1990224,ransom
4127349,78211529,38457875,27348594,18603286,2020627,ransom
5607784,106807254,59984576,34477988,23197954,1824387,ransom
5593942,113454032,58542606,36515245,20029531,1302795,ransom
5468967,96958180,53993250,33237823,20714999,2481389,ransom
8029189,181932635,96943281,61627914,32411024,1652528,ransom
6723594,165016767,83536541,65085088,32761129,1128421,ransom
1366344,27161635,14953395,8723064,5241504,710701,ransom
1705744,38716559,17262246,11063954,6174649,299376,ransom
8982590,62906287,29031733,18795635,10364397,712159,ransom
8322596,47019341,24104849,15781761,6989519,329637,ransom
2478893,66091459,32751625,23253680,11204312,691621,ransom
3064435,94020231,46468627,31082238,15333278,385733,ransom
1146330,32940223,17394368,11123403,6254547,529225,ransom
3093849,89347900,44761794,29707156,14997368,452066,ransom
1815889,43160515,22300455,13902746,7403492,287529,ransom
1945889,60803224,31403974,19891940,10101735,696273,ransom
1888350,43059922,22903179,14579338,8306691,643678,ransom
3880979,96067277,49698228,24650040,13167395,616960,ransom
15048948,323759356,161831603,98512893,51230859,2000500,ransom
25673866,540024494,271992320,166175633,93038110,2339296,ransom
33467829,805336025,405964485,257537132,151287042,4598685,ransom
19851279,507261642,259891788,169613116,114332385,3942859,ransom
8908297,203326594,105493073,68043748,37321802,1424568,ransom
2043669,37096095,19830436,12574075,7240174,435344,ransom
4091949,105687233,53327073,30844942,15800502,602334,ransom
5206510,96842231,44925782,28011153,14869979,828967,ransom
2551844,72156635,37033005,21497325,11316549,721429,ransom
3126997,69321315,35795050,24335689,11142815,694027,ransom
3319493,29711118,16159593,15448809,6182914,979756,ransom
11296747,81861337,39327691,28644138,12694710,667660,ransom
18197478,158957831,82580165,44856643,22007519,602626,ransom
25146522,184865639,87957189,47336383,24980767,648437,ransom
20543824,157563703,68118450,44537108,23999563,730552,ransom
4631909,131818198,58836511,38892418,19071024,681680,ransom
5886123,174376717,86345206,66267586,29300391,1125899,ransom
16481078,498596260,247937906,173351695,79873968,2125623,ransom
25040006,736967550,357882072,220088843,113875681,2353828,ransom
18566184,510134848,239831853,155604355,84012414,1796260,ransom
2478842,29387223,35485778,9883089,6282268,749724,ransom
7529964,64197232,32971899,22379424,11544614,772406,ransom
11372960,117021786,56289167,37447701,20645012,760779,ransom
18853120,101417951,46274939,30060877,15089875,402600,ransom
22570296,138475783,60194951,39538685,22501310,996196,ransom
18356821,132420668,62898618,41313646,21230202,879020,ransom
3985238,98134395,44273476,28850132,15362463,653874,ransom
1984815,46476690,18968143,11968597,6987351,703936,ransom
3142474,58320668,28055103,18355069,10055105,385130,ransom
5339566,150095849,83083820,55370383,23128585,500822,ransom
3968626,150412364,74794658,34151364,15830084,534719,ransom
10044609,146826034,67467235,29028666,14896163,910295,ransom
18477620,132887922,66255746,43040749,23410581,765282,ransom
5337772,98764371,49500226,32724923,15209701,591800,ransom
3319355,99010879,54829772,32796783,16339160,333343,ransom
3563880,93479067,47231371,31054911,16119996,557491,ransom
3679471,120255644,54999933,36235848,18076817,688394,ransom
3774732,109810282,51399972,37685848,17698181,1097597,ransom
3644635,104380690,53685805,35122165,19560771,672671,ransom
4401122,135081238,67821366,45051583,22683890,635297,ransom
6381404,185014410,91429762,67092415,30214048,380779,ransom
4849063,105492096,52711015,34872938,17738587,655487,ransom
9968783,134425593,65424753,43603929,18883470,692791,ransom
26970271,207266390,90872543,59550045,30848760,633410,ransom
8934933,173693588,85565651,57256280,28115418,587804,ransom
4944225,152552968,72505724,46995572,23288301,731250,ransom
5041019,131936339,72187095,49354194,20327977,614465,ransom
3556140,94660721,42341473,25583337,13783696,754697,ransom
10603813,308385138,144097416,93088585,49035793,3235376,ransom
20442104,575536550,291242219,190191080,93612184,661265,ransom
11921753,393680169,172908157,105953726,54586585,3196314,ransom
16430390,470151618,230163239,152087542,85273092,2931292,ransom
18427400,381287487,175633181,113333889,64926906,3155427,ransom
21652572,278280661,146989346,93764943,52781666,3405041,ransom
31387370,236776537,118344720,73902324,45476837,3260638,ransom
33123651,361530363,177882795,107744765,58891318,2247967,ransom
8575989,66965993,31884419,21175064,10548635,540226,ransom
2411273,57436573,29480765,15988991,8796304,462299,ransom
2205150,56412292,33895337,18735411,9451817,432688,ransom
631617,3332690,1959432,1165762,798201,3338,ransom
1481738,4539198,1770886,1019157,738294,254142,ransom
2331702,19342424,9897236,5863505,4003097,802073,ransom
7396100,58219605,27126019,21101194,10934345,776718,ransom
17001518,99316023,47738091,30724204,18196880,635592,ransom
7798093,107761816,49841525,33788000,14021360,514992,ransom
2623180,47635240,16645535,10676427,5949848,423431,ransom
2228075,40226344,20946515,13535658,6980233,457190,ransom
6651504,45949196,23902940,17230720,8205382,1185414,ransom
2422144,13048773,8658991,6157640,1724193,279138,ransom
1012735,25999241,13331454,8707149,4608298,187326,ransom
