c2,c0,729,129,229,ff9a,type
1741902,162429837,80424962,65811057,14608241,160974,ransom
1734594,161825321,80120984,65562905,14552138,173317,ransom
1741741,162648068,80524869,65895233,14624120,160310,ransom
1735391,162031807,80221192,65646294,14569316,163236,ransom
1737728,162259266,80329482,65735662,14588281,277667,ransom
1731618,161667271,80043331,65500493,14537286,163200,ransom
1747591,162198102,80316449,65717649,14593173,280173,ransom
1732459,161746792,80081020,65531602,14543864,283490,ransom
1759452,162232721,80335382,65727291,14601030,295632,ransom
1736864,161557820,79996691,65456518,14533924,285961,ransom
1532238,138546681,68631603,56132838,12486893,262862,ransom
1774637,160956943,79724905,65209376,14502712,183840,ransom
2055487,158488382,78361606,64022255,14320029,260546,ransom
1774814,160180184,79345189,64895476,14437446,118761,ransom
1737913,157987704,78251584,64007589,14231733,242852,ransom
1779505,161692387,80084326,65505874,14566229,169257,ransom
1769027,160840741,79655640,65157730,14486020,191918,ransom
1823018,157063509,77780795,63572045,14188128,235931,ransom
1814849,151937582,75304964,61520542,13754102,97801,ransom
1797209,162383205,80421051,65778126,14635569,170192,ransom
1738355,161868379,80153874,65586532,14561240,165634,ransom
1737736,162102304,80257965,65675101,14576882,292599,ransom
1894256,162458197,80616506,65850457,14752933,379509,ransom
1739734,162328153,80372772,65768823,14598103,277131,ransom
1746475,162169547,80296486,65701038,14588473,164847,ransom
1736398,162130042,80271247,65687171,14578420,157446,ransom
1733292,161829089,80124441,65566589,14552252,164621,ransom
1733792,161878448,80148066,65586113,14556364,158209,ransom
1591145,144128594,71397714,58396089,12989708,140178,ransom
1778565,165283703,81849040,66969694,14872872,112862,ransom
1739419,162354463,80384387,65779335,14599483,159024,ransom
2102171,163513617,80751188,66012213,14725445,305204,ransom
1698814,154222309,76383186,62478310,13892945,234420,ransom
1767238,160505533,79494043,65023722,14458265,123411,ransom
1732137,161124527,79785707,65285319,14494134,260989,ransom
1794291,159096282,78814245,64443993,14352232,182826,ransom
1766639,160605769,79533963,65059120,14462998,131124,ransom
1784896,153353814,75993961,62106699,13862857,95954,ransom
1762113,160351695,79409327,64958125,14439572,105410,ransom
1791069,154138094,76379396,62423159,13932262,141129,ransom
1796111,154354179,76480242,62507568,13948426,103861,ransom
1777940,160041134,79274998,64829701,14432022,135705,ransom
1761908,159837326,79161376,64749965,14399492,234699,ransom
1737646,162113332,80263913,65680107,14578083,158929,ransom
1740408,162329323,80371526,65767025,14598835,158300,ransom
1736781,161752094,80086249,65532789,14547612,163507,ransom
1735480,161760799,80087429,65534974,14546668,279476,ransom
1743943,162696181,80548370,65913426,14629276,273426,ransom
1745133,162837939,80624072,65974775,14643650,273820,ransom
1757406,163421484,80914953,66208353,14700384,262408,ransom
1747283,162727434,80573768,65930598,14637214,262629,ransom
1750693,163195181,80797457,66115995,14675394,273980,ransom
