c2,c0,729,129,229,ff9a,type
29364718,461037011,263285082,195458753,56845102,1648553,ransom
54285271,676664140,388274482,284283627,88705545,1983380,ransom
33330838,634301108,365974517,275777692,73928769,920602,ransom
19284931,407233614,237528791,179838170,46798931,819537,ransom
29649641,598633177,343933529,259006409,69246928,934244,ransom
24236000,551489235,322952363,244428796,63519384,791298,ransom
20115432,470596437,275930360,209567096,53463452,1180146,ransom
33012546,956469835,562026458,427313347,107703833,1351288,ransom
40980984,1242771761,729053440,556363234,137224598,1430285,ransom
40536687,1078903448,628553462,477831507,112288431,1717629,ransom
40223731,1101307358,695496817,524584967,131837070,2008779,ransom
46126644,1125970778,647871506,490323928,127034866,1922772,ransom
40126751,1156701300,677098091,515939034,128407277,1706165,ransom
37129404,1132445096,665933538,506500814,127194384,1936439,ransom
39624069,1141318590,666666785,510345826,123786290,1590514,ransom
39889471,1168995223,683410448,523025489,127012022,1411729,ransom
40523844,1104008783,643750082,491560191,121069312,1716078,ransom
38459751,1143342365,670417335,511334928,126515031,1846188,ransom
36706858,942526753,547111243,413711409,107400033,2005606,ransom
35333880,950334031,555905275,421543527,107914037,1856937,ransom
33737775,907142814,527823639,404394040,97740474,1467207,ransom
23737258,304676167,166232000,122812822,36633861,389708,ransom
7607391,79944806,44502528,32206091,10738775,482864,ransom
26803556,688980855,404604269,307030069,78491465,1033976,ransom
24034586,539247876,314840611,237918891,62369460,831560,ransom
27221789,436444433,244723438,183008617,51040863,1173590,ransom
25634836,519018747,300718177,225569733,61511456,1355718,ransom
24640184,415181894,236390284,177868363,48222223,891030,ransom
14532141,255197845,146940110,110725307,29750954,738565,ransom
34084668,688488811,394260600,297066336,79110789,1102441,ransom
24322489,562715968,329426912,248586561,65613391,997699,ransom
24526538,580243375,340073617,258205212,65957165,752775,ransom
29353416,554766601,315279535,236233203,64840180,1020616,ransom
16492602,349604024,204028430,154579579,40110142,1001680,ransom
27134187,572954342,331622096,250566879,65947935,1192909,ransom
19200530,395196334,230530629,174070802,45958187,659446,ransom
27626749,712396297,417748012,317436984,80541397,1172661,ransom
38996021,1215510307,714907840,544141502,136079508,1473038,ransom
39647105,1185914384,694598795,530622523,130128515,1711040,ransom
38607584,1186888430,698283676,531446337,132980231,1626030,ransom
39381482,1192083273,700717319,533197469,133591254,1887325,ransom
45513461,1120824291,645588084,491027155,123654345,1663038,ransom
34484688,1042714543,613128844,466733060,116672759,1770019,ransom
42755112,1143310463,663789018,505922145,126085586,1786055,ransom
35249697,1046764881,616065116,467395346,119021975,1830744,ransom
38470585,1212767195,714637009,543184978,136821753,1813668,ransom
39805416,1109044215,648956955,494281040,123388108,1829852,ransom
39347127,1130753798,659803538,505036347,122587332,1494718,ransom
